0x2082	17	0x25b3	3
0x2312	16	0x25a5	3
0x2312	16	0x25c4	3
0x252b	8	0x17d3	3
0x252b	8	0x18e2	3
0x2590	3	0x241	1
0x2590	3	0x36a	1
0x2590	3	0x3d8	1
0x2686	13	0x2bd9	4
0x2b6d	38	0x2f59	14
0x2bd9	4	0x14f	1
0x2bd9	4	0x4ca	1
0x2bd9	4	0x520	1
0x2bd9	4	0x162f	1
0x2c91	10	0x172c	3
0x2c91	10	0x1839	3
0x2f59	14	0x19c9	3
0x2f74	8	0x1bbf	3
0x2f9d	8	0x20b6	2
0x2f9d	8	0x21bc	2
0x2f9d	8	0x2269	2
0x30c8	32	0x29d2	4
0x30c8	32	0x2ade	4
0x3143	8	0x273d	3
0x3143	8	0x276e	3
