0x951
0x952
0x953
0x954
0x955
0x1604
0x1605
0x1606
0x1607
0x1608
0x1b68
0x1b69
0x1b6a
0x1fd6
0x1fd7
0x1fd8
0x1fd9
0x1fda
0x1fdb
0x2079
0x207a
0x207b
0x207c
0x207d
0x207e
0x207f
0x2080
0x2081
0x3170
0x3171
0x3172
0x3173
0x3174
0x3175
